parish_index,name,diocese,site_url,page_url,sources
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/ctk-second-collections,"homepage_link, sitemap"
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/ctk-sunday-collections,"homepage_link, sitemap"
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/cyo,"homepage_link, sitemap"
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/cyo-athletics,"homepage_link, sitemap"
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/cyo-mission,"homepage_link, sitemap"
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/directions,"homepage_link, sitemap"
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/edge,"homepage_link, sitemap"
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/email-prayer-chain,"homepage_link, sitemap"
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/events,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/events/blessed-seelos,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/events/blessed-seelos-1,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/events/booster-club,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/events/knights-of-columbus-1,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/events/ladies-sodality,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/events/marian-society,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/events/parish-council-meeting,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/events/silver-saints-1,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/events/st-vincent-de-paul-society,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/extraordinary-ministers-of-the-eucharist,"homepage_link, sitemap"
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/facebook,"homepage_link, sitemap"
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/faith-formation,"homepage_link, sitemap"
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/fall-sports-registration-1,"homepage_link, sitemap"
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/finance-council,"homepage_link, sitemap"
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/for-adults,"homepage_link, sitemap"
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/for-infants-children,"homepage_link, sitemap"
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/formed,"homepage_link, sitemap"
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/greeters-ushers,"homepage_link, sitemap"
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/gym,"homepage_link, sitemap"
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/history,"homepage_link, sitemap"
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/holy-communion,"homepage_link, sitemap"
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/holy-matrimony,"homepage_link, sitemap"
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/holy-orders,"homepage_link, sitemap"
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/homebound-ministry,"homepage_link, sitemap"
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/hoopalooza,"homepage_link, sitemap"
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/im-new,"homepage_link, sitemap"
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/immaculata-center,"homepage_link, sitemap"
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/k-8th,"homepage_link, sitemap"
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/k-8th-sunday-school,"homepage_link, sitemap"
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/kings-herald,"homepage_link, sitemap"
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/ladies-sodality,"homepage_link, sitemap"
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/lectors,"homepage_link, sitemap"
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/lifeteen,"homepage_link, sitemap"
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/marion-society-of-christ-the-king,"homepage_link, sitemap"
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/mass-times,"homepage_link, sitemap"
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/ministries,"homepage_link, sitemap"
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/music-choir-ministry,"homepage_link, sitemap"
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/1st-grade-cyo-basketball-league-registration-is-open,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/2018-catholic-charities-appeal,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/2022-2023-confirmation-check-in-dates-times-sign-up,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/2022-catholic-charities-appeal,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/3-on-3-hoopalooza-2017,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/5-years-later-pea-draws-in-many-souls,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/5th-grade-childrens-faith-formation-students-to-perform-the-nativity,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/9th-and-10th-grade-confirmation-day,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/accw-meeting-at-ctk,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/acyc-jr,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/adoration-chapel-christmas-hours,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/adoration-chapel-hours,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/adoration-chapel-will-close-at-7-am-wednesday-october-10,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/adoration-speaker-nikki-kingsley,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/adult-faith-formation,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/adult-faith-formation-fall-2023-courses,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/adult-faith-formation-fall-2024-course-registration-is-open,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/adult-faith-formation-fall-2024-course-registration-is-open-1,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/adult-faith-formation-fall-2026-course-registration-is-open,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/adult-faith-formation-spring-2025-course-registration-is-open,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/adult-faith-formation-spring-2026-course-registration-is-open,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/advent-and-christmas-schedule,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/advent-christmas-schedule,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/advent-penance-service,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/advent-penance-service-1,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/all-saints-day,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/all-saints-day-friday-november-1,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/all-saints-day-holy-day-of-obligation-november-1,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/all-saints-day-is-november-1,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/altar-server-camp-1,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/altar-server-training,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/altar-serving-training,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/anointing-of-the-sick-this-sunday,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/appeal-for-the-heralds-of-the-good-news,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/april-newsletter,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/archdiocesan-catholic-youth-conference,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/archdiocesan-council-of-catholic-women-quarterly-meeting,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/ash-wednesday-february-26,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/ash-wednesday-mass-schedule,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/august-15-is-the-solemnity-of-the-assumption-of-the-blessed-virgin-mary-a-holy-day-of-obligation,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/august-newsletter,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/august-newsletter-1,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/baldwin-county-quest-retreat,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/basketball-registration-is-open,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/basketball-registration-is-open-1,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/between-the-masses,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/between-the-masses-1,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/between-the-masses-2,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/between-the-masses-june-4,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/between-the-masses-this-sunday,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/between-the-masses-this-sunday-1,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/bilingual-mass,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/bilingual-mass-1,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/bilingual-mass-2,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/bilingual-mass-for-november,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/bilingual-mass-sunday-june-4,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/blessed-seelos-mass,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/blessing-of-the-animals,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/blessing-of-the-animals-1,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/booster-club-hoopalooza-meeting-this-sunday,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/booster-club-meeting,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/booster-club-pep-rally-and-bonfire,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/burse-club-sunday-is-september-10,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/burse-sunday,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/casting-nets-parish-mission,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/catholic-social-services-giving-tree,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/catholic-social-services-volunteer-training,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/childrens-faith-formation-catichists-needed,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/childrens-faith-formation-classes-will-resume-january-7,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/childrens-faith-formation-new-student-registration-1,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/childrens-faith-formation-new-student-registration-now-open,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/childrens-faith-formation-prek3-8th-grade,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/childrens-faith-formation-prek3-8th-grade-new-student-registration,"homepage_link, sitemap"
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/childrens-faith-formation-update,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/childrens-faith-formation-updates,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/christ-the-king-celebration,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/christ-the-king-heart-of-worship-2024-featuring-father-david-michael-moses,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/christ-the-king-welcomes-rcia-2018-19-to-the-parish,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/christmas-mass-schedule,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/christmas-mass-schedule-1,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/christmas-masses,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/church-office-closed-on-labor-day-holiday,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/church-office-closed-wednesday-july-4,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/church-office-closed-wednesday-october-10,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/church-office-will-be-closed-monday-may-28,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/communication-and-media-relations-staff,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/communion-service-offered-may-29-31,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/confirmation-informational-parent-meeting-august-31,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/confirmation-parent-meeting,"homepage_link, sitemap"
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/confirmation-registration-due-now-for-grades-9-11-click-for-forms-and-information,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/confirmation-registration-packets-available,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/consecration-of-ukraine-and-russia-prayer,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/continuing-education-workshop-for-archdiocesan-priests,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/ctk-athletics-summer-camps-continue,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/ctk-booster-club-kick-off,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/ctk-booster-club-meeting,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/ctk-booster-club-upcoming-meetings,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/ctk-confirmation-program-2020-21,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/ctk-fall-athletic-registration-closes-may-31,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/ctk-lenten-and-holy-week-schedule,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/ctk-life-teens-chili-cook-off-is-back,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/ctk-spirit-t-shirts,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/ctk-st-vincent-de-paul-society-helps-ecumenical-ministries,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/ctk-summer-sports-camp-registration,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/ctk-to-support-catholic-social-services,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/ctk-vacation-bible-school-tracking-mary-mysteries-messages,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/ctk-youth-ministry-fall-dessert-sale-november-24,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/ctk-youth-ministrys-panama-city-retreat-registration-now-open,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/ctkcs-open-house,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/ctkcs-open-registration,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/cyo-fall-sports-registration-now-open,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/cyo-fall-sports-registration-now-open-1,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/cyo-fall-sports-update,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/deacon-nicholas-napolitano-to-be-ordained,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/discerning-your-vocation-to-begin-september-6,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/documentary-screenagers-coming-to-ctk,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/easter-parish-office-hours,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/edg-end-of-summer-pool-party,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/edge,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/edge-1,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/edge-2019-winter-spring-schedule-published,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/edge-6th-grade-welcome,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/edge-back-to-school-parent-meeting,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/edge-christmas-dance-party,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/edge-end-of-summer-luau,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/edge-events-and-activities-coming-up,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/edge-fall-calendar,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/edge-fall-event-schedule,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/edge-fall-kick-off,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/edge-family-fun-day-is-this-sunday,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/edge-lockout-coming-up,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/edge-make-a-difference-day,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/edge-new-orleans-summer-trip,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/edge-night-out,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/edge-pie-and-dessert-sale-this-sunday,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/edge-summer-calendar,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/edge-summer-kickoff-june-1,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/edge-summer-special-events,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/elevate-retreat,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/end-of-the-year-sports-party,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/ephesians-discover-your-inheritance,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/equip-class,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/equip-class-1,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/equip-class-2,sitemap
4,Christ the King Catholic Church,Archdiocese of Mobile,https://ctkdaphne.org/,https://ctkdaphne.org/news/equip-class-3,sitemap
